online_method   cf cf cf cf cf cf cf cf gf gf gf gf gf gf gf gf hy hy hy hy hy hy hy hy
   "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation" "Wait time" "Yield time" "Percent wait time" "Percent yield time" Size Length "Expansion factor" "Sub-Plan expansion deviation"
strategy AL PN                        
steady 2.0 9.0 0.19239854999989348 6.02441980000026   2.0 2.0 1.0 0.0 0.1929579999999902 6.088062849999574   2.0 2.0 1.0 0.0 0.2463826000000324 6.0082798000006505   2.0 2.5 1.25 0.0
steady 2.0 10.0 0.24555759999987004 6.294315499999811   2.0 3.0 1.333333333333333 0.5773502691896257 0.2453620999999799 6.375720599999852   2.0 3.0 1.333333333333333 0.5773502691896257 0.2445606000003977 6.240983999999969   2.0 3.0 1.333333333333333 0.5773502691896257
steady 2.0 11.0 0.22993029999997822 6.712433350000481   2.0 3.0 1.0 0.0 0.2608132000000296 7.22423439999983   2.0 3.0 1.5 0.7071067811865476 0.2581021499999281 6.809513050000561   2.0 3.0 1.5 0.7071067811865476
steady 2.0 12.0 0.2621470000000272 7.141437000000451   2.0 3.0 1.5 0.5773502691896257 0.30469335000003633 7.636691100000462   3.0 4.0 1.333333333333333 0.5773502691896257 0.3004599500000893 7.349049149999928   2.0 3.5 1.5833333333333335 0.7071067811865476
steady 2.0 13.0 0.2602757000000224 7.731100100000106   2.0 3.0 1.5 0.7071067811865476         0.3474161000001459 7.645430800000213   2.0 4.5 1.5833333333333335 0.7071067811865476
steady 2.0 14.0 0.2353105999998206 9.634409699999878   3.0 3.0 1.0 0.0         0.2620346000000211 8.055054500000125   2.0 3.0 1.5 0.7071067811865476
steady 2.0 15.0                 0.260203099999984 8.315257600000109   2.0 3.0 1.5 0.7071067811865476
steady 3.0 1.0 1.35032004999988 1.35032004999988   4.0 10.0 1.166666666666667 0.408248290463863 1.350123499999768 1.350123499999768   4.0 10.0 1.166666666666667 0.408248290463863 1.3468688499999786 1.3468688499999786   4.0 9.0 1.166666666666667 0.408248290463863
steady 3.0 2.0 0.7211620999999724 2.0706913499998336   7.0 11.0 1.857142857142857 1.0 0.767893150000166 2.0737307500001947   7.0 11.0 1.857142857142857 0.9574271077563381 0.7766239999999911 2.07008055000037   7.0 12.0 1.857142857142857 1.0
steady 3.0 3.0 0.6047573500000141 2.1418547999999196   5.0 9.0 2.0 1.0 0.5823598999999859 2.132186150000393   5.0 9.0 2.0 0.8944271909999159 0.5870851999999331 2.1403233499997043   5.0 9.0 2.0 0.8944271909999159
steady 3.0 4.0 0.17243650000000343 1.65786525   2.0 2.0 1.0 0.0 0.17223519999995313 1.591931450000036   2.0 2.0 1.0 0.0 0.2328849500000274 1.7943678500000289   2.0 3.0 1.5 0.7071067811865476
steady 3.0 5.0 0.23506889999998748 1.905454700000007   2.0 3.0 1.5 0.0 0.2691939500000444 1.8946648500000265   2.0 3.5 1.75 0.0 0.23459424999995798 1.9988782000001497   2.0 3.0 1.5 0.7071067811865476
steady 3.0 6.0 0.5742848499999127 2.4096620499999233   3.0 8.0 2.666666666666667 1.0 0.5794404999999188 2.471198849999951   3.0 8.0 2.666666666666667 1.154700538379251 0.5749800500001356 2.462907949999931   3.0 8.0 2.666666666666667 1.154700538379251
steady 4.0 1.0 0.7084779999999284 0.7084779999999284   1.0 13.0 1.0 0.0 0.7073364999999967 0.7073364999999967   1.0 13.0 1.0 0.0 0.7071106500001747 0.7071106500001747   1.0 13.0 1.0 0.0
